DateTime,Station,Latitude,Longitude,PM2.5,PM10,NO,NO2,NOX,CO,OZONE,PM2.5_imputed_flag,PM10_imputed_flag,NO_imputed_flag,NO2_imputed_flag,NOX_imputed_flag,CO_imputed_flag,OZONE_imputed_flag
01/01/2021 00:00,USM,4.532097222,-74.11694722,32.7,56.6,7.504,15.962,23.493,0.44924,2.431,,,,,,,
01/01/2021 01:00,USM,4.532097222,-74.11694722,39.3,59.3,16.56,17.866,34.426,0.69832,1.121,,,,,,,
01/01/2021 02:00,USM,4.532097222,-74.11694722,70.8,96.4,22.989,17.802,40.791,0.88243,1.172,,,,,,,
01/01/2021 03:00,USM,4.532097222,-74.11694722,81,108.3,3.704,9.886,13.591,0.29549,6.565,,,,,,,
01/01/2021 04:00,USM,4.532097222,-74.11694722,56.1,87.7,2.098,9.272,11.371,0.16621,9.513,,,,,,,
01/01/2021 05:00,USM,4.532097222,-74.11694722,38.6,74.4,2.249,11.064,13.313,0.22534,5.466,,,,,,,
01/01/2021 06:00,USM,4.532097222,-74.11694722,27.2,60.4,11.49,14.675,26.165,0.41357,2.467,,,,,,,
01/01/2021 07:00,USM,4.532097222,-74.11694722,29.5,51.9,5.864,7.348,13.212,0.20784,10.8,,,,,,,
01/01/2021 08:00,USM,4.532097222,-74.11694722,21.6,38.1,3.506,4.266,7.773,0.211877619,17.161,,,,,,interpolated,
01/01/2021 09:00,USM,4.532097222,-74.11694722,23.1,28.9,4.343,3.866,8.209,0.215915238,19.674,,,,,,interpolated,
01/01/2021 10:00,USM,4.532097222,-74.11694722,17.5,22,5.878,4.03,9.907,0.219952857,19.842,,,,,,interpolated,
01/01/2021 11:00,USM,4.532097222,-74.11694722,12.3,20.9,1.98,2.529,4.509,0.223990476,20.958,,,,,,interpolated,
01/01/2021 12:00,USM,4.532097222,-74.11694722,9.8,18.9,1.095,1.979,3.075,0.228028095,21.33,,,,,,interpolated,
01/01/2021 13:00,USM,4.532097222,-74.11694722,7.7,17,3.625,3.536,7.161,0.232065714,19.957,,,,,,interpolated,
01/01/2021 14:00,USM,4.532097222,-74.11694722,6.3,14.1,6.586,6.544,13.131,0.236103333,18.004,,,,,,interpolated,
01/01/2021 15:00,USM,4.532097222,-74.11694722,5.1,10.6,9.439,8.191,17.63,0.240140952,16.753,,,,,,interpolated,
01/01/2021 16:00,USM,4.532097222,-74.11694722,4,20.2,6.055,5.69,11.745,0.244178571,16.814,,,,,,interpolated,
01/01/2021 17:00,USM,4.532097222,-74.11694722,7.2,24.2,10.031,9.301,19.332,0.24821619,13.337,,,,,,interpolated,
01/01/2021 18:00,USM,4.532097222,-74.11694722,5.6,29.3,7.416,11.372,18.788,0.25225381,10.822,,,,,,interpolated,
01/01/2021 19:00,USM,4.532097222,-74.11694722,4.5,22.5,9.149,12.118,21.267,0.256291429,10.343,,,,,,interpolated,
01/01/2021 20:00,USM,4.532097222,-74.11694722,3.7,20,6.701,10.722,17.423,0.260329048,9.854,,,,,,interpolated,
01/01/2021 21:00,USM,4.532097222,-74.11694722,3.2,14.2,9.616,13.13,22.746,0.264366667,6.924,,,,,,interpolated,
01/01/2021 22:00,USM,4.532097222,-74.11694722,3.1,10.9,6.012,11.752,17.764,0.268404286,7.112,,,,,,interpolated,
01/01/2021 23:00,USM,4.532097222,-74.11694722,3.1,16.8,1.76,6.546,8.305,0.272441905,10.098,,,,,,interpolated,
02/01/2021 00:00,USM,4.532097222,-74.11694722,3.4,12.3,0.796,5.439,6.242,0.276479524,11.412,,,,,,interpolated,
02/01/2021 01:00,USM,4.532097222,-74.11694722,3.2,14.6,0.735,3.306,4.042,0.280517143,12.281,,,,,,interpolated,
02/01/2021 02:00,USM,4.532097222,-74.11694722,3.2,14.5,0.793,6.056,6.849,0.284554762,9.843,,,,,,interpolated,
02/01/2021 03:00,USM,4.532097222,-74.11694722,3.1,13.6,0.934,6.726,7.66,0.288592381,8.53,,,,,,interpolated,
02/01/2021 04:00,USM,4.532097222,-74.11694722,3.1,9.7,3.894,11.783,15.676,0.29263,4.31,,,,,,interpolated,
02/01/2021 05:00,USM,4.532097222,-74.11694722,3.2,7.2,12.341,13.818,26.159,0.296667619,0.358,,,,,,interpolated,
02/01/2021 06:00,USM,4.532097222,-74.11694722,3.2,12.4,45.44,20.89,66.329,0.300705238,0.682,,,,,,interpolated,
02/01/2021 07:00,USM,4.532097222,-74.11694722,3.3,17.1,59.824,23.85,83.673,0.304742857,1.662,,,,,,interpolated,
02/01/2021 08:00,USM,4.532097222,-74.11694722,3.9,27.5,15.242,10.286,25.528,0.308780476,8.38,,,,,,interpolated,
02/01/2021 09:00,USM,4.532097222,-74.11694722,5.4,32.8,5.797,4.971,10.767,0.312818095,12.786,,,,,,interpolated,
02/01/2021 10:00,USM,4.532097222,-74.11694722,5.1,24.1,3.491,4.37,7.861,0.316855714,13.222,,,,,,interpolated,
02/01/2021 11:00,USM,4.532097222,-74.11694722,4.6,22.5,3.449,3.606,7.055,0.320893333,12.818,,,,,,interpolated,
02/01/2021 12:00,USM,4.532097222,-74.11694722,4.1,16.1,5.956,3.662,9.619,0.324930952,13.15,,,,,,interpolated,
02/01/2021 13:00,USM,4.532097222,-74.11694722,3.7,15.1,5.324,4.651,9.975,0.328968571,12.704,,,,,,interpolated,
02/01/2021 14:00,USM,4.532097222,-74.11694722,3.6,13.6,8.743,5.56,14.302,0.33300619,12.016,,,,,,interpolated,
02/01/2021 15:00,USM,4.532097222,-74.11694722,3.5,10.6,6.79,4.892,11.681,0.33704381,12.613,,,,,,interpolated,
02/01/2021 16:00,USM,4.532097222,-74.11694722,3.5,10.1,15.383,9.098,24.48,0.341081429,9.39,,,,,,interpolated,
02/01/2021 17:00,USM,4.532097222,-74.11694722,3.4,17.7,18.779,11.388,30.167,0.345119048,5.972,,,,,,interpolated,
02/01/2021 18:00,USM,4.532097222,-74.11694722,3.4,13.2,15.369,11.958,27.327,0.349156667,4.318,,,,,,interpolated,
02/01/2021 19:00,USM,4.532097222,-74.11694722,3.2,11.3,10.767,12.717,23.484,0.353194286,3.366,,,,,,interpolated,
02/01/2021 20:00,USM,4.532097222,-74.11694722,3.2,17.8,12.686,12.659,25.345,0.357231905,3.508,,,,,,interpolated,
02/01/2021 21:00,USM,4.532097222,-74.11694722,3.2,12.6,12.563,12.047,24.61,0.361269524,2.561,,,,,,interpolated,
02/01/2021 22:00,USM,4.532097222,-74.11694722,3.2,10.1,4.564,8.813,13.376,0.365307143,4.52,,,,,,interpolated,
02/01/2021 23:00,USM,4.532097222,-74.11694722,3.1,13.8,4.665,8.997,13.662,0.369344762,3.471,,,,,,interpolated,
03/01/2021 00:00,USM,4.532097222,-74.11694722,3.1,9.9,4.39,7.419,11.817,0.373382381,5.625,,,,,,interpolated,
03/01/2021 01:00,USM,4.532097222,-74.11694722,3.1,8.8,1.268,4.913,6.18,0.37742,8.042,,,,,,interpolated,
03/01/2021 02:00,USM,4.532097222,-74.11694722,3.1,7.6,2.728,4.589,7.317,0.381457619,8.647,,,,,,interpolated,
03/01/2021 03:00,USM,4.532097222,-74.11694722,3.1,12.2,0.807,3.075,3.882,0.385495238,9.735,,,,,,interpolated,
03/01/2021 04:00,USM,4.532097222,-74.11694722,3.1,9.7,5.354,8.046,13.4,0.389532857,5.523,,,,,,interpolated,
03/01/2021 05:00,USM,4.532097222,-74.11694722,3,20.1,3.36,7.203,10.564,0.393570476,5.71,,,,,,interpolated,
03/01/2021 06:00,USM,4.532097222,-74.11694722,3,16.5,4.403,7.586,11.989,0.397608095,6.196,,,,,,interpolated,
03/01/2021 07:00,USM,4.532097222,-74.11694722,3,12.6,5.916,6.697,12.612,0.401645714,6.696,,,,,,interpolated,
03/01/2021 08:00,USM,4.532097222,-74.11694722,3,19.1,6.891,5.285,12.175,0.405683333,10.166,,,,,,interpolated,
03/01/2021 09:00,USM,4.532097222,-74.11694722,3,14.1,9.104,6.143,15.247,0.409720952,11.253,,,,,,interpolated,
03/01/2021 10:00,USM,4.532097222,-74.11694722,3,10.7,5.3,7.083,12.383,0.413758571,18.642,,,,,,interpolated,
03/01/2021 11:00,USM,4.532097222,-74.11694722,2.9,10.3,5.702,10.753,16.455,0.41779619,26.251,,,,,,interpolated,
03/01/2021 12:00,USM,4.532097222,-74.11694722,3.1,9.5,4.737,10.782,15.518,0.42183381,32.692,,,,,,interpolated,
03/01/2021 13:00,USM,4.532097222,-74.11694722,3,23.5,4.215,9.116,13.331,0.425871429,31.454,,,,,,interpolated,
03/01/2021 14:00,USM,4.532097222,-74.11694722,3,20.9,3.467,6.938,10.406,0.429909048,27.887,,,,,,interpolated,
03/01/2021 15:00,USM,4.532097222,-74.11694722,3.2,22.8,7.064,9.163,16.227,0.433946667,25.08,,,,,,interpolated,
03/01/2021 16:00,USM,4.532097222,-74.11694722,3.2,16.9,5.828,7.049,12.877,0.437984286,23.378,,,,,,interpolated,
03/01/2021 17:00,USM,4.532097222,-74.11694722,3.1,13,6.823,10.465,17.288,0.442021905,17.543,,,,,,interpolated,
03/01/2021 18:00,USM,4.532097222,-74.11694722,3,20.1,5.61,14.692,20.301,0.446059524,12.261,,,,,,interpolated,
03/01/2021 19:00,USM,4.532097222,-74.11694722,3.1,14.3,8.528,14.699,23.227,0.450097143,11.232,,,,,,interpolated,
03/01/2021 20:00,USM,4.532097222,-74.11694722,3.1,10.6,3.879,10.67,14.549,0.454134762,13.961,,,,,,interpolated,
03/01/2021 21:00,USM,4.532097222,-74.11694722,3.4,15.4,2.085,9.06,11.145,0.458172381,15.23,,,,,,interpolated,
03/01/2021 22:00,USM,4.532097222,-74.11694722,3.5,16.6,2.324,12.324,14.649,0.46221,12,,,,,,interpolated,
03/01/2021 23:00,USM,4.532097222,-74.11694722,3.6,12.6,10.039,21.972,32.012,0.466247619,5.49,,,,,,interpolated,
04/01/2021 00:00,USM,4.532097222,-74.11694722,3.5,15.5,5.385,13.886,19.3,0.470285238,3.855,,,,,,interpolated,
04/01/2021 01:00,USM,4.532097222,-74.11694722,3.6,15,3.336,9.795,13.132,0.474322857,7.817,,,,,,interpolated,
04/01/2021 02:00,USM,4.532097222,-74.11694722,3.6,15.3,10.624,12.663,23.287,0.478360476,3.9,,,,,,interpolated,
04/01/2021 03:00,USM,4.532097222,-74.11694722,3.5,13.7,23.401,16.488,39.89,0.482398095,1.129,,,,,,interpolated,
04/01/2021 04:00,USM,4.532097222,-74.11694722,3.5,12.6,43.061,18.446,61.506,0.486435714,0.643,,,,,,interpolated,
04/01/2021 05:00,USM,4.532097222,-74.11694722,3.4,29,64.906,27.789,92.695,0.490473333,0.571,,,,,,interpolated,
04/01/2021 06:00,USM,4.532097222,-74.11694722,4.3,30.9,59.399,25.035,84.434,0.494510952,0.507,,,,,,interpolated,
04/01/2021 07:00,USM,4.532097222,-74.11694722,4.5,39.4,66.055,24.367,90.422,0.498548571,1.481,,,,,,interpolated,
04/01/2021 08:00,USM,4.532097222,-74.11694722,8.6,52.5,70.102,33.567,103.669,0.50258619,4.35,,,,,,interpolated,
04/01/2021 09:00,USM,4.532097222,-74.11694722,8.8,57.2,16.475,20.215,36.69,0.50662381,20.334,,,,,,interpolated,
04/01/2021 10:00,USM,4.532097222,-74.11694722,8.7,44.2,13.931,24.833,38.763,0.510661429,26.909,,,,,,interpolated,
04/01/2021 11:00,USM,4.532097222,-74.11694722,10.4,40.4,7.258,14.148,21.406,0.514699048,33.877,,,,,,interpolated,
04/01/2021 12:00,USM,4.532097222,-74.11694722,10.5,40.2,4.098,10.695,14.793,0.518736667,38.334,,,,,,interpolated,
04/01/2021 13:00,USM,4.532097222,-74.11694722,8.2,35.3,5.805,10.092,15.897,0.522774286,36.369,,,,,,interpolated,
04/01/2021 14:00,USM,4.532097222,-74.11694722,6.7,36.9,8.474,12.625,21.099,0.526811905,31.995,,,,,,interpolated,
04/01/2021 15:00,USM,4.532097222,-74.11694722,6,36.8,9.894,13.352,23.246,0.530849524,27.1,,,,,,interpolated,
04/01/2021 16:00,USM,4.532097222,-74.11694722,4.7,40.6,10.37,18.078,28.448,0.534887143,19.998,,,,,,interpolated,
04/01/2021 17:00,USM,4.532097222,-74.11694722,3.3,47.6,6.043,15.964,22.008,0.538924762,17.07,,,,,,interpolated,
04/01/2021 18:00,USM,4.532097222,-74.11694722,3.1,41.4,5.104,18.072,23.177,0.542962381,12.711,,,,,,interpolated,
04/01/2021 19:00,USM,4.532097222,-74.11694722,8.7,42.7,10.471,20.886,31.358,0.547,9.168,,,,,,,
04/01/2021 20:00,USM,4.532097222,-74.11694722,8.6,38.5,7.754,18.785,26.539,0.47033,10.146,,,,,,,
04/01/2021 21:00,USM,4.532097222,-74.11694722,7.5,30.7,3.851,18.491,22.342,0.44421,9.35,,,,,,,
04/01/2021 22:00,USM,4.532097222,-74.11694722,9.3,28.3,3.066,18.202,21.268,0.38217,9.472,,,,,,,
04/01/2021 23:00,USM,4.532097222,-74.11694722,13.2,20.8,24.381,26.555,50.936,0.43938,2.468,,,,,,,
05/01/2021 00:00,USM,4.532097222,-74.11694722,15.1,23.7,35.784,22.855,58.674,0.3817,0.909,,,,,,,
05/01/2021 01:00,USM,4.532097222,-74.11694722,11.7,32.8,6.853,14.263,21.116,0.20995,3.49,,,,,,,
05/01/2021 02:00,USM,4.532097222,-74.11694722,8.4,24,5.502,13.487,18.989,0.17175,6.097,,,,,,,
05/01/2021 03:00,USM,4.532097222,-74.11694722,6.8,28.4,27.235,20.417,47.652,0.26694,1.774,,,,,,,
05/01/2021 04:00,USM,4.532097222,-74.11694722,9.2,21.2,63.778,23.834,87.612,0.40385,0.335,,,,,,,
05/01/2021 05:00,USM,4.532097222,-74.11694722,8.2,34.3,78.618,25.199,103.818,0.64541,0.082,,,,,,,
05/01/2021 06:00,USM,4.532097222,-74.11694722,11.6,33.4,60.196,25.059,85.255,0.77452,1.009,,,,,,,
05/01/2021 07:00,USM,4.532097222,-74.11694722,11,35.7,39.008,22.253,61.261,0.76901,3.878,,,,,,,
05/01/2021 08:00,USM,4.532097222,-74.11694722,21.2,49,46.504,32.83,79.333,1.15502,9.108,,,,,,,
05/01/2021 09:00,USM,4.532097222,-74.11694722,20.3,41.4,35.916,45.407,81.323,1.14377,18.23,,,,,,,
05/01/2021 10:00,USM,4.532097222,-74.11694722,22.1,49.2,15.82,32.53,48.35,0.78167,34.164,,,,,,,
05/01/2021 11:00,USM,4.532097222,-74.11694722,22.1,54.7,9.279,26.121,35.4,0.58743,45.265,,,,,,,
05/01/2021 12:00,USM,4.532097222,-74.11694722,16.5,48.7,6.539,23.655,30.194,0.52684,56.331,,,,,,,
05/01/2021 13:00,USM,4.532097222,-74.11694722,12.6,44.4,4.227,20.221,24.449,0.46171,60.431,,,,,,,
05/01/2021 14:00,USM,4.532097222,-74.11694722,13.1,48.6,6.442,22.812,29.254,0.48009,46.255,,,,,,,
05/01/2021 15:00,USM,4.532097222,-74.11694722,16,48.4,16.487,25.55,42.037,0.52342,23.823,,,,,,,
05/01/2021 16:00,USM,4.532097222,-74.11694722,16.1,56.1,3.67,13.808,17.479,0.3456,30.87,,,,,,,
05/01/2021 17:00,USM,4.532097222,-74.11694722,11.4,57.5,4.706,14.341,19.046,0.41406,25.405,,,,,,,
05/01/2021 18:00,USM,4.532097222,-74.11694722,13.5,45.4,17.373,34.109,51.482,0.7377,7.357,,,,,,,
05/01/2021 19:00,USM,4.532097222,-74.11694722,9.7,40.4,8.709,27.481,36.19,0.64968,7.839,,,,,,,
05/01/2021 20:00,USM,4.532097222,-74.11694722,17.4,36,8.886,29.562,38.448,0.5728,3.918,,,,,,,
05/01/2021 21:00,USM,4.532097222,-74.11694722,14.6,30.7,3.19,17.147,20.337,0.45529,8.523,,,,,,,
05/01/2021 22:00,USM,4.532097222,-74.11694722,15.3,29.2,2.522,25.204,27.726,0.54625,5.093,,,,,,,
05/01/2021 23:00,USM,4.532097222,-74.11694722,13.9,27.1,11.116,27.561,38.676,0.71869,0.318,,,,,,,
06/01/2021 00:00,USM,4.532097222,-74.11694722,10.8,20.5,28.993,23.379,52.411,0.40457,0.32,,,,,,,
06/01/2021 01:00,USM,4.532097222,-74.11694722,8,28.3,13.017,19.533,32.55,0.41616,1.285,,,,,,,
06/01/2021 02:00,USM,4.532097222,-74.11694722,14.9,36.3,11.63,17.863,29.493,0.35497,0.425,,,,,,,
06/01/2021 03:00,USM,4.532097222,-74.11694722,11.6,30.3,24.222,16.574,40.796,0.32784,0.072,,,,,,,
06/01/2021 04:00,USM,4.532097222,-74.11694722,14.6,33.3,33.152,23.124,56.276,0.30542,0.872,,,,,,,
06/01/2021 05:00,USM,4.532097222,-74.11694722,20.4,39.1,63.689,24.216,87.905,0.6277,0.368,,,,,,,
06/01/2021 06:00,USM,4.532097222,-74.11694722,15.1,45.1,53.996,26.036,80.032,0.68068,1.154,,,,,,,
06/01/2021 07:00,USM,4.532097222,-74.11694722,21.6,36.8,23.493,17.48,40.973,0.44039,7.912,,,,,,,
06/01/2021 08:00,USM,4.532097222,-74.11694722,21,35.1,12.725,16.408,29.133,0.41323,17.98,,,,,,,
06/01/2021 09:00,USM,4.532097222,-74.11694722,15.4,32.5,3.07,4.954,8.024,0.25846,23.863,,,,,,,
06/01/2021 10:00,USM,4.532097222,-74.11694722,12,36.3,2.8905,4.604,7.4945,0.236986667,25.817,,,interpolated,interpolated,interpolated,interpolated,
06/01/2021 11:00,USM,4.532097222,-74.11694722,9.6,26.9,2.711,4.254,6.965,0.215513333,25.87966667,,,,,,interpolated,interpolated
06/01/2021 12:00,USM,4.532097222,-74.11694722,6.8,24.7,6.234,5.58,11.814,0.19404,25.94233333,,,,,,,interpolated
06/01/2021 13:00,USM,4.532097222,-74.11694722,4.8,26.1,3.938,5.472,9.411,0.1708,26.005,,,,,,,
06/01/2021 14:00,USM,4.532097222,-74.11694722,3.4,18.8,4.548,4.782,9.33,0.16152,25.733,,,,,,,
06/01/2021 15:00,USM,4.532097222,-74.11694722,2.6,21.9,3.689,5.376,9.065,0.16825,23.23,,,,,,,
06/01/2021 16:00,USM,4.532097222,-74.11694722,1.9,28.8,1.31,3.353,4.663,0.10943,22.345,,,,,,,
06/01/2021 17:00,USM,4.532097222,-74.11694722,1.5,25.8,9.074,23.962,33.036,0.58485,15.783,,,,,,,
06/01/2021 18:00,USM,4.532097222,-74.11694722,1.2,30.6,15.205,27.021,42.225,0.62722,7.504,,,,,,,
06/01/2021 19:00,USM,4.532097222,-74.11694722,11,28.3,7.324,20.563,27.888,0.5712,8.849,,,,,,,
06/01/2021 20:00,USM,4.532097222,-74.11694722,9.1,34.7,13.194,18.02,31.214,0.55169,6.697,,,,,,,
06/01/2021 21:00,USM,4.532097222,-74.11694722,7.4,40,8.626,15.704,24.33,0.38323,7.974,,,,,,,
06/01/2021 22:00,USM,4.532097222,-74.11694722,6.7,28.7,2.019,10.805,12.824,0.21864,10.634,,,,,,,
06/01/2021 23:00,USM,4.532097222,-74.11694722,5.9,20.7,3.697,19.689,23.386,0.29813,5.676,,,,,,,
07/01/2021 00:00,USM,4.532097222,-74.11694722,7.8,25.2,2.122,13.777,15.928,0.24505,7.375,,,,,,,
07/01/2021 01:00,USM,4.532097222,-74.11694722,5.7,26.9,0.854,4.471,5.325,0.11386,16.564,,,,,,,
07/01/2021 02:00,USM,4.532097222,-74.11694722,5.5,19.5,0.61,2.938,3.548,0.09809,16.972,,,,,,,
07/01/2021 03:00,USM,4.532097222,-74.11694722,5.1,17.2,0.854,4.724,5.578,0.10019,15.185,,,,,,,
07/01/2021 04:00,USM,4.532097222,-74.11694722,6.5,12.5,3.194,11.375,14.569,0.18265,9.583,,,,,,,
07/01/2021 05:00,USM,4.532097222,-74.11694722,6,19.1,2.071,11.563,13.634,0.1682,9.658,,,,,,,
07/01/2021 06:00,USM,4.532097222,-74.11694722,7,19.5,6.727,14.589,21.316,0.20854,6.56,,,,,,,
07/01/2021 07:00,USM,4.532097222,-74.11694722,6.3,16.8,8.756,10.679,19.434,0.29284,11.69,,,,,,,
07/01/2021 08:00,USM,4.532097222,-74.11694722,5.4,26.1,8.498,7.571,16.069,0.26289,18.627,,,,,,,
07/01/2021 09:00,USM,4.532097222,-74.11694722,5.7,24.6,6.677,7.283,13.96,0.22702,24.471,,,,,,,
07/01/2021 10:00,USM,4.532097222,-74.11694722,6.5,23.3,6.541,7.062,13.603,0.24128,28.036,,,,,,,
07/01/2021 11:00,USM,4.532097222,-74.11694722,6.5,23.8,6.496,5.672,12.167,0.2465,28.961,,,,,,,
07/01/2021 12:00,USM,4.532097222,-74.11694722,9.6,29.4,4.429,4.187,8.617,0.19705,29.899,,,,,,,
07/01/2021 13:00,USM,4.532097222,-74.11694722,8,45.8,5.677,5.107,10.784,0.25757,29.628,,,,,,,
07/01/2021 14:00,USM,4.532097222,-74.11694722,6.2,33.1,6.022,4.878,10.9,0.2381,29.806,,,,,,,
07/01/2021 15:00,USM,4.532097222,-74.11694722,4.5,38.7,7.454,6.394,13.847,0.28764,27.883,,,,,,,
07/01/2021 16:00,USM,4.532097222,-74.11694722,3.3,33.8,8.003,7.9,15.904,0.30261,25.946,,,,,,,
07/01/2021 17:00,USM,4.532097222,-74.11694722,2.5,40.7,11.646,14.555,26.201,0.49927,19.964,,,,,,,
07/01/2021 18:00,USM,4.532097222,-74.11694722,1.9,36.2,14.13,19.403,33.533,0.57325,16.514,,,,,,,
07/01/2021 19:00,USM,4.532097222,-74.11694722,1.5,27.3,15.57,19.79,35.36,0.62097,13.646,,,,,,,
07/01/2021 20:00,USM,4.532097222,-74.11694722,1.2,30.7,13.204,22.029,35.233,0.56467,9.609,,,,,,,
07/01/2021 21:00,USM,4.532097222,-74.11694722,2.6,31.3,30.52,29.739,60.259,0.63496,3.378,,,,,,,
07/01/2021 22:00,USM,4.532097222,-74.11694722,7.9,28.6,32.543,26.907,59.45,0.59893,0.972,,,,,,,
07/01/2021 23:00,USM,4.532097222,-74.11694722,7.2,39.6,23.649,25.171,48.82,0.40498,1.332,,,,,,,
08/01/2021 00:00,USM,4.532097222,-74.11694722,6.2,35.1,29.557,23.115,52.709,0.33466,0.977,,,,,,,
08/01/2021 01:00,USM,4.532097222,-74.11694722,5.3,28.7,6.304,15.481,21.784,0.18817,3.041,,,,,,,
08/01/2021 02:00,USM,4.532097222,-74.11694722,4.9,37.7,10.015,17.185,27.2,0.25163,2.381,,,,,,,
08/01/2021 03:00,USM,4.532097222,-74.11694722,4.7,28.7,14.677,17.349,32.026,0.27234,1.808,,,,,,,
08/01/2021 04:00,USM,4.532097222,-74.11694722,8.9,28.7,63.426,19.93,83.356,0.40952,1.21,,,,,,,
08/01/2021 05:00,USM,4.532097222,-74.11694722,7.3,37.9,49.867,18.939,68.806,0.60541,1.25,,,,,,,
08/01/2021 06:00,USM,4.532097222,-74.11694722,18.5,40.3,75.625,29.392,105.018,0.72951,1.474,,,,,,,
08/01/2021 07:00,USM,4.532097222,-74.11694722,16.7,50.3,62.763,27.881,90.643,0.90471,3.201,,,,,,,
08/01/2021 08:00,USM,4.532097222,-74.11694722,22.1,51,71.273,39.889,111.162,1.26155,4.438,,,,,,,
08/01/2021 09:00,USM,4.532097222,-74.11694722,19.5,81.1,30.619,22.658,53.277,0.65544,14.904,,,,,,,
08/01/2021 10:00,USM,4.532097222,-74.11694722,25.2,71.5,7.985,8.01,15.994,0.24178,24.536,,,,,,,
08/01/2021 11:00,USM,4.532097222,-74.11694722,19,48.2,6.677,6.894,13.572,0.23076,29.011,,,,,,,
08/01/2021 12:00,USM,4.532097222,-74.11694722,15.3,33.1,6.55,6.936,13.487,0.24708,30.84,,,,,,,
08/01/2021 13:00,USM,4.532097222,-74.11694722,11.1,28.9,1.423,4.859,6.282,0.17025,28.69,,,,,,,
08/01/2021 14:00,USM,4.532097222,-74.11694722,8.8,30.3,8.147,18.335,26.483,0.48775,25.124,,,,,,,
08/01/2021 15:00,USM,4.532097222,-74.11694722,6.4,34.4,18.21,24.709,42.919,0.50689,12.591,,,,,,,
08/01/2021 16:00,USM,4.532097222,-74.11694722,8.9,30.5,10.711,11.336,22.048,0.35987,17.174,,,,,,,
08/01/2021 17:00,USM,4.532097222,-74.11694722,8.1,39.5,10.373,13.583,23.955,0.37915,14.741,,,,,,,
08/01/2021 18:00,USM,4.532097222,-74.11694722,6.5,28.4,11.837,15.437,27.275,0.46647,11.643,,,,,,,
08/01/2021 19:00,USM,4.532097222,-74.11694722,5.6,20.5,5.991,11.142,17.133,0.33863,14.94,,,,,,,
08/01/2021 20:00,USM,4.532097222,-74.11694722,19.1,19.1,2.498,11.143,13.641,0.27416,12.788,,,,,,,
08/01/2021 21:00,USM,4.532097222,-74.11694722,15,18,2.452,9.475,11.927,0.24684,14.008,,,,,,,
08/01/2021 22:00,USM,4.532097222,-74.11694722,10.6,13.1,2.091,8.939,11.031,0.21468,13.963,,,,,,,
08/01/2021 23:00,USM,4.532097222,-74.11694722,7.7,15,1.385,7.564,8.95,0.18374,15.417,,,,,,,
09/01/2021 00:00,USM,4.532097222,-74.11694722,6.6,11.9,0.473,3.355,3.834,0.10551,17.429,,,,,,,
09/01/2021 01:00,USM,4.532097222,-74.11694722,5.6,11.2,0.539,2.574,3.113,0.10471,17.699,,,,,,,
09/01/2021 02:00,USM,4.532097222,-74.11694722,4.7,8.7,0.608,2.877,3.485,0.09627,17.35,,,,,,,
09/01/2021 03:00,USM,4.532097222,-74.11694722,3.6,7.1,0.73,4.478,5.208,0.11223,15.058,,,,,,,
09/01/2021 04:00,USM,4.532097222,-74.11694722,2.8,6,2.211,10.872,13.083,0.14851,9.189,,,,,,,
09/01/2021 05:00,USM,4.532097222,-74.11694722,2.3,16.4,2.565,11.726,14.292,0.19562,5.543,,,,,,,
09/01/2021 06:00,USM,4.532097222,-74.11694722,1.8,17.1,19.94,16.094,36.034,0.45595,3.042,,,,,,,
09/01/2021 07:00,USM,4.532097222,-74.11694722,1.5,14.9,9.605,12.114,21.719,0.3148,10.014,,,,,,,
09/01/2021 08:00,USM,4.532097222,-74.11694722,1.3,15.3,7.26,9.97,17.23,0.24614,13.118,,,,,,,
09/01/2021 09:00,USM,4.532097222,-74.11694722,1.4,22,5.499,4.9,10.399,0.17189,18.478,,,,,,,
09/01/2021 10:00,USM,4.532097222,-74.11694722,1.5,22.5,5.343,4.684,10.027,0.23715,20.161,,,,,,,
09/01/2021 11:00,USM,4.532097222,-74.11694722,1.4,18.3,4.103,4.338,8.44,0.18767,19.612,,,,,,,
09/01/2021 12:00,USM,4.532097222,-74.11694722,1.4,18.1,6.874,4.975,11.848,0.24145,17.572,,,,,,,
09/01/2021 13:00,USM,4.532097222,-74.11694722,1.5,19.9,4.439,3.195,7.634,0.20852,18.337,,,,,,,
09/01/2021 14:00,USM,4.532097222,-74.11694722,1.5,15.7,5.627,5.472,11.1,0.21897,16.904,,,,,,,
09/01/2021 15:00,USM,4.532097222,-74.11694722,1.5,20.1,4.746,5.173,9.919,0.20404,15.013,,,,,,,
09/01/2021 16:00,USM,4.532097222,-74.11694722,1.5,14.1,5.754,5.508,11.262,0.22045,14.75,,,,,,,
09/01/2021 17:00,USM,4.532097222,-74.11694722,1.5,27.4,7.314,6.054,13.368,0.28769,13.957,,,,,,,
09/01/2021 18:00,USM,4.532097222,-74.11694722,1.5,20.3,9.442,11.969,21.412,0.40421,7.675,,,,,,,
09/01/2021 19:00,USM,4.532097222,-74.11694722,1.5,24.6,9.797,12.731,22.529,0.38835,7.317,,,,,,,
09/01/2021 20:00,USM,4.532097222,-74.11694722,1.5,17.6,5.027,12.725,17.752,0.32926,6.892,,,,,,,
09/01/2021 21:00,USM,4.532097222,-74.11694722,1.6,19.2,1.854,8.194,10.049,0.2085,11.271,,,,,,,
